cluster_id,cluster_size,n_supermarkets,supermarkets_present,category,match_type,known_brand,tier_type,unit_value,unit_type,pack_quantity,core_product_name_consensus,avg_pairwise_score,min_pairwise_score
15995,1,1,Sains,food_cupboard,branded,Heinz,,665.0,g,,Less Sugar and Salt Tomato Ketchup,,
15996,1,1,Tesco,food_cupboard,branded,Heinz,,700.0,g,,Top Down Squeezy Tomato Ketchup Sauce,,
15997,1,1,Tesco,food_cupboard,branded,Heinz,,415.0,g,,Salad Cream Less Fat,,
15998,1,1,Tesco,food_cupboard,branded,Heinz,,435.0,g,,Salad Cream,,
15999,1,1,ASDA,food_cupboard,own_brand,,standard,970.0,g,,Classic Tomato Ketchup,,
16000,1,1,ASDA,food_cupboard,own_brand,,standard,550.0,g,,Classic Tomato Ketchup,,
16001,1,1,ASDA,food_cupboard,own_brand,,dietary,297.6,g,,Salad Cream,,
16002,1,1,Tesco,food_cupboard,own_brand,,dietary,440.0,g,,Salad Cream,,
16003,1,1,ASDA,food_cupboard,own_brand,,value,420.0,g,,Salad Cream,,
16004,1,1,ASDA,food_cupboard,own_brand,,standard,420.0,g,,Salad Cream,,
16005,1,1,ASDA,food_cupboard,own_brand,,standard,460.0,g,,Just Essentials Brown Sauce,,
16006,1,1,Sains,food_cupboard,branded,Heinz,,415.0,g,,Salad Cream Light,,
16007,1,1,ASDA,food_cupboard,own_brand,,standard,277.8,g,,Seafood Sauce,,
16008,1,1,ASDA,food_cupboard,own_brand,,standard,460.0,g,,Classic Brown Sauce,,
16009,1,1,ASDA,food_cupboard,own_brand,,standard,526.3,g,,Tomato Ketchup Reduced Sugar and Salt,,
16010,1,1,ASDA,food_cupboard,own_brand,,premium,174.5,g,,Spicy Marie Rose Sauce with Brandy,,
16011,1,1,ASDA,food_cupboard,unbranded,,,309.3,g,,Wilkin and Sons Ltd Tiptree Tomato Ketchup,,
16012,1,1,ASDA,food_cupboard,own_brand,,premium,234.6,g,,Redcurrant Jelly with Ruby Port,,
16013,1,1,ASDA,food_cupboard,branded,Mutti,,300.0,g,,Ketchup Classico,,
16014,1,1,ASDA,food_cupboard,own_brand,,standard,277.8,g,,Mint Sauce,,
16015,1,1,ASDA,food_cupboard,own_brand,,premium,250.0,ml,,Smoked Tomato and Chilli Ketchup,,
16016,1,1,ASDA,food_cupboard,own_brand,,premium,250.0,ml,,Brown Sauce,,
16017,1,1,ASDA,food_cupboard,branded,Flying Goose,,200.0,ml,,Sriracha Hot Chilli Sauce,,
16018,1,1,Morrisons,fresh_food,own_brand,,standard,,,,Bramley Apples (Min 3),,
16019,1,1,Sains,food_cupboard,own_brand,,standard,420.0,ml,,Bramley Apple Sauce,,
16020,1,1,Sains,free-from,own_brand,,standard,660.0,g,,"Bramley Apple Pie, Taste the Difference",,
16021,1,1,ASDA,food_cupboard,own_brand,,premium,204.3,g,,Mint Sauce with Balsamic Vinegar,,
16022,1,1,ASDA,food_cupboard,own_brand,,standard,461.5,g,,Classic BBQ Sauce,,
16023,1,1,ASDA,food_cupboard,unbranded,,,555.6,g,,Del Monte Classic BBQ,,
16024,1,1,ASDA,food_cupboard,unbranded,,,300.0,ml,,Red's Kansas City BBQ Sauce Mild,,
16025,1,1,ASDA,food_cupboard,unbranded,,,500.0,ml,,Crucials Crucials Chilli Garlic Sriracha,,
16026,1,1,ASDA,food_cupboard,branded,Tabasco,,60.0,ml,,Extra Hot Habanero Sauce,,
16027,1,1,ASDA,food_cupboard,own_brand,,standard,160.0,g,,Katsu Curry Sauce Mix,,
16028,1,1,ASDA,food_cupboard,branded,Jack Daniel'S,,473.0,ml,,Barbecue Sauce Original V8,,
16029,1,1,ASDA,food_cupboard,unbranded,,,135.0,ml,,Frank's Red Hot Fire-Roasted Jalapeño Craft Hot Sauce,,
16030,1,1,Tesco,fresh_food,own_brand,,premium,500.0,g,,Bramley Apple and Blackberry Crumble,,
16031,1,1,ASDA,food_cupboard,unbranded,,,145.0,g,,Frank's Red Hot Smoked Chipotle Craft Hot Sauce,,
16032,1,1,ASDA,food_cupboard,branded,Hellmann'S,,250.0,ml,,Sauce Parmesan and Roasted Garlic,,
16033,1,1,ASDA,food_cupboard,branded,Heinz,,218.8,g,,North African Style Spicy Kebab Sauce,,
16034,1,1,ASDA,food_cupboard,branded,Encona,,220.0,ml,,Jamaican Scotch Bonnet Sauce,,
16035,1,1,ASDA,food_cupboard,branded,Heinz,,218.8,ml,,Mexican Style Taco Sauce,,
16036,1,1,ASDA,food_cupboard,unbranded,,,181.2,g,,Bartons Mint Sauce,,
16037,1,1,ASDA,food_cupboard,own_brand,,standard,155.0,ml,,Smoky Chipotle Chilli Sauce,,
16038,1,1,ASDA,food_cupboard,unbranded,,,50.0,g,,Bodrum Cinnamon Sticks,,
16039,1,1,ASDA,food_cupboard,unbranded,,,50.0,g,,Bodrum Dried Mint,,
16040,1,1,ASDA,food_cupboard,unbranded,,,100.0,g,,Bodrum Sumac,,
16041,1,1,ASDA,food_cupboard,unbranded,,,105.0,g,,Las Chicas Original Mexican Hot Sauce,,
16042,1,1,ASDA,food_cupboard,unbranded,,,15.0,g,,Bodrum Curry Leaves,,
16043,1,1,ASDA,food_cupboard,unbranded,,,50.0,g,,Bodrum Whole Cloves,,
16044,1,1,ASDA,food_cupboard,own_brand,,standard,155.0,ml,,Fiery Habanero Chilli Sauce,,
16045,1,1,ASDA,food_cupboard,unbranded,,,250.0,g,,Bodrum Fine Himalayan Salt,,
16046,1,1,ASDA,food_cupboard,unbranded,,,250.0,g,,Bodrum Himalayan Rose Pink Salt,,
16047,1,1,ASDA,food_cupboard,unbranded,,,20.0,g,,Bodrum Bay Leaves,,
16048,1,1,ASDA,food_cupboard,unbranded,,,50.0,g,,Bodrum Thyme,,
16049,1,1,ASDA,food_cupboard,unbranded,,,39.1,g,,Bodrum Mixed Herbs,,
16050,1,1,Sains,food_cupboard,branded,Encona,,142.0,ml,,West Indian Hot Pepper Sauce,,
16051,1,1,Sains,food_cupboard,branded,Leon,,240.0,ml,,LOVe Burger Sauce,,
16052,1,1,ASDA,food_cupboard,branded,Geeta'S,,235.0,ml,,Tomato and Chilli Masala Ketchup,,
16053,1,1,ASDA,food_cupboard,unbranded,,,39.1,g,,Bodrum Oregano,,
16054,1,1,ASDA,food_cupboard,branded,Nando'S,,250.0,g,,Peri-Peri Sauce Lemon and Herb Extra Mild,,
16055,1,1,ASDA,food_cupboard,branded,Nando'S,,250.0,g,,XX Hot Peri-Peri Sauce,,
16056,1,1,ASDA,food_cupboard,unbranded,,,500.0,ml,,Little Seed Extra Virgin British Rapeseed Oil,,
16057,1,1,ASDA,food_cupboard,unbranded,,,214.3,g,,Very Lazy Garlic in White Wine Vinegar,,
16058,1,1,Morrisons,food_cupboard,branded,Bisto,,189.8,g,,Gravy Granules Turkey,,
16059,1,1,ASDA,food_cupboard,branded,Bisto,,190.0,g,,For Sausages Gravy Granules,,
16060,1,1,Tesco,food_cupboard,branded,Bisto,,190.0,g,,Turkey Gravy Granules,,
16061,1,1,Tesco,food_cupboard,branded,Bisto,,190.0,g,,Pigs In Blankets Flavour Gravy Granules,,
16062,1,1,ASDA,food_cupboard,own_brand,,standard,111.1,g,,Garlic Granules,,
16063,1,1,Sains,food_cupboard,own_brand,,standard,44.0,g,,Hot Paprika,,
16064,1,1,Morrisons,food_cupboard,branded,Bisto,,230.8,g,,Best Beef Gravy Granules,,
16065,1,1,Tesco,food_cupboard,branded,Bisto,,230.0,g,,Best Lamb Gravy Granules,,
16066,1,1,Tesco,food_cupboard,branded,Bisto,,230.0,g,,Best Meat Free Chicken Flavour Gravy Granules,,
16067,1,1,Tesco,food_cupboard,branded,Bisto,,230.0,g,,Best Beef Gravy Granules Less Salt,,
16068,1,1,ASDA,food_cupboard,own_brand,,standard,500.0,g,,Gravy Granules for Chicken,,
16069,1,1,ASDA,food_cupboard,unbranded,,,300.0,g,,Goldenfry Original Gravy Granules Beef,,
16070,1,1,ASDA,food_cupboard,unbranded,,,300.0,g,,Goldenfry Original Gravy Granules Chicken,,
16071,1,1,ASDA,food_cupboard,own_brand,,standard,120.4,g,,Chicken Stock Cubes,,
16072,1,1,ASDA,food_cupboard,unbranded,,,75.0,g,,Very Lazy Garlic Paste,,
16073,1,1,ASDA,food_cupboard,branded,Oxo,,141.7,g,,24 Reduced Salt Beef Stock Cubes,,
16074,1,1,ASDA,food_cupboard,own_brand,,standard,120.4,g,,Vegetable Stock Cubes,,
16075,1,1,Tesco,food_cupboard,own_brand,,standard,80.0,g,,Medium Tikka Curry Powder,,
16076,1,1,Tesco,food_cupboard,own_brand,,standard,80.0,g,,Mild Tandoori Curry Powder,,
16077,1,1,ASDA,food_cupboard,own_brand,,standard,96.0,g,4.0,Beef Stock Pots,,
16078,1,1,ASDA,food_cupboard,own_brand,,standard,96.0,g,4.0,Chicken Stock Pots,,
16079,1,1,ASDA,food_cupboard,own_brand,,standard,91.7,g,,Easy Garlic,,
16080,1,1,ASDA,food_cupboard,own_brand,,standard,100.0,g,,Crispy Onions,,
16081,1,1,ASDA,food_cupboard,own_brand,,value,200.0,g,,Gravy Granules,,
16082,1,1,Sains,food_cupboard,own_brand,,standard,44.0,g,,Hot Chilli Powder,,
16083,1,1,ASDA,food_cupboard,branded,Knorr,,79.8,g,,The Ham Cube 8 Cubes,,
16084,1,1,ASDA,food_cupboard,branded,Bisto,,150.0,g,,Best Beef Gravy,,
16085,1,1,ASDA,food_cupboard,own_brand,,premium,351.6,g,,Beef Gravy,,
16086,1,1,ASDA,food_cupboard,branded,Knorr,,200.0,g,,Stock Cubes Chicken,,
16087,1,1,ASDA,food_cupboard,own_brand,,standard,150.4,g,,Vegetable Bouillon Mix,,
16088,1,1,ASDA,food_cupboard,own_brand,,premium,450.0,g,,Roast Chicken Stock,,
16089,1,1,ASDA,food_cupboard,own_brand,,standard,40.0,g,,Cayenne Chilli Pepper,,
16090,1,1,Tesco,food_cupboard,own_brand,,standard,40.0,g,,Ground Cinnamon,,
16091,1,1,Sains,food_cupboard,branded,Knorr,,224.0,g,8.0,Stock Pot Rich Beef,,
16092,1,1,ASDA,food_cupboard,own_brand,,premium,351.6,g,,Chicken Gravy,,
16093,1,1,ASDA,food_cupboard,own_brand,,standard,27.8,g,,Ground Ginger,,
16094,1,1,Sains,food_cupboard,branded,Knorr,,80.0,g,8.0,Stock Cubes Ham,,
16095,1,1,ASDA,food_cupboard,own_brand,,standard,32.3,g,,Bird's Eye Chilli Flakes,,
16096,1,1,ASDA,food_cupboard,unbranded,,,75.0,g,,Very Lazy Ginger Paste,,
16097,1,1,ASDA,food_cupboard,own_brand,,standard,96.0,g,4.0,Vegetable Stock Pots,,
16098,1,1,ASDA,food_cupboard,unbranded,,,187.5,g,,Very Lazy Ginger in White Wine Vinegar,,
16099,1,1,ASDA,food_cupboard,own_brand,,standard,90.9,g,,Garam Masala Spice Blend,,
16100,1,1,ASDA,food_cupboard,branded,Oxo,,141.7,g,,24 Reduced Salt Chicken Stock Cubes,,
16101,1,1,ASDA,food_cupboard,own_brand,,premium,450.0,g,,Roast Beef Stock,,
16102,1,1,ASDA,food_cupboard,own_brand,,standard,104.2,g,,Tandoori Spice Blend,,
16103,1,1,ASDA,food_cupboard,own_brand,,standard,92.9,g,,Tikka Curry Powder,,
16104,1,1,ASDA,food_cupboard,unbranded,,,187.5,g,,Very Lazy Red Chillies in White Wine Vinegar,,
16105,1,1,ASDA,food_cupboard,own_brand,,standard,,,,Saffron,,
16106,1,1,ASDA,food_cupboard,own_brand,,standard,100.0,g,,Hot Chilli Powder,,
16107,1,1,ASDA,food_cupboard,own_brand,,standard,53.0,g,,Dirty Fries Seasoning,,
16108,1,1,ASDA,food_cupboard,own_brand,,standard,62.0,g,,BBQ Seasoning,,
16109,1,1,ASDA,food_cupboard,branded,Bisto,,150.0,g,,Best Chicken Gravy,,
16110,1,1,ASDA,food_cupboard,unbranded,,,100.0,g,,Cape Herb and Spice Curry Originals Madras Curry Seasoning,,
16111,1,1,Morrisons,food_cupboard,unbranded,,,100.0,g,,Cape Herb and Spice Rub Lou…,,
16112,1,1,ASDA,food_cupboard,unbranded,,,99.0,g,,Indus All Purpose Seasoning,,
16113,1,1,ASDA,food_cupboard,branded,Schwartz,,37.0,g,,Allspice Ground,,
16114,1,1,ASDA,food_cupboard,own_brand,,standard,48.0,g,,Jerk Seasoning,,
16115,1,1,ASDA,food_cupboard,branded,Schwartz,,50.0,g,,Chipotle Chilli Powder,,
16116,1,1,ASDA,food_cupboard,unbranded,,,99.0,g,,Indus Garam Masala,,
16117,1,1,ASDA,food_cupboard,unbranded,,,,,,Greenfields Saffron,,
16118,1,1,ASDA,food_cupboard,own_brand,,standard,40.0,g,,Chipotle Chilli Flakes,,
16119,1,1,ASDA,food_cupboard,unbranded,,,99.0,g,,Indus Cumin Seeds Jeera,,
16120,1,1,ASDA,food_cupboard,own_brand,,standard,32.0,g,,Cardamom Pods,,
16121,1,1,ASDA,food_cupboard,own_brand,,standard,65.0,g,,Steak Seasoning,,
16122,1,1,ASDA,food_cupboard,own_brand,,standard,53.0,g,,Shawarma Seasoning,,
16123,1,1,ASDA,food_cupboard,branded,Potts,,500.0,g,,Chicken Stock,,
16124,1,1,ASDA,food_cupboard,unbranded,,,99.0,g,,Indus Garlic Powder,,
16125,1,1,ASDA,food_cupboard,unbranded,,,100.0,g,,Cape Herb and Spice Curry Originals Tikka Tandoori Curry Seasoning,,
16126,1,1,ASDA,food_cupboard,unbranded,,,50.0,g,,Indus Green Cardamom Elachi,,
16127,1,1,ASDA,food_cupboard,branded,Potts,,500.0,g,,Beef Stock,,
16128,1,1,ASDA,food_cupboard,unbranded,,,99.0,g,,Indus Tandoori Masala,,
16129,1,1,ASDA,food_cupboard,unbranded,,,99.0,g,,Indus Ground Cumin Jeera,,
16130,1,1,ASDA,food_cupboard,own_brand,,standard,96.9,g,,Easy Red Chilli,,
16131,1,1,ASDA,food_cupboard,unbranded,,,99.0,g,,Indus Ground Cinnamon,,
16132,1,1,ASDA,food_cupboard,own_brand,,standard,397.7,g,,Asda Rich Beef Gravy,,
16133,1,1,ASDA,food_cupboard,unbranded,,,198.9,g,,Podravka Vegeta Food Seasoning,,
16134,1,1,ASDA,food_cupboard,own_brand,,standard,30.0,g,,Chilli Flakes,,
16135,1,1,ASDA,food_cupboard,unbranded,,,50.0,g,,Cape Herb and Spice Chicken Seasoning Grinder,,
16136,1,1,ASDA,food_cupboard,own_brand,,standard,34.0,g,,Whole Cloves,,
16137,1,1,ASDA,food_cupboard,own_brand,,standard,58.0,g,,Ground Fenugreek,,
16138,1,1,ASDA,food_cupboard,unbranded,,,49.5,g,,Indus Red Chilli Crushed,,
16139,1,1,ASDA,food_cupboard,unbranded,,,39.8,g,,Cape Herb and Spice Garlic Addict Seasoning Grinder,,
16140,1,1,ASDA,food_cupboard,unbranded,,,99.0,g,,Indus Chilli Powder,,
16141,1,1,ASDA,food_cupboard,unbranded,,,49.5,g,,Indus Cloves,,
16142,1,1,ASDA,food_cupboard,branded,East End,,100.0,g,,Turmeric Powder,,
16143,1,1,ASDA,food_cupboard,branded,Potts,,330.9,g,,Beef Gravy with Red Wine,,
16144,1,1,ASDA,food_cupboard,branded,Schwartz,,47.6,g,,Poppy Seeds,,
16145,1,1,ASDA,food_cupboard,unbranded,,,49.7,g,,Indus Black Cardamon,,
16146,1,1,ASDA,food_cupboard,own_brand,,standard,50.0,g,,Garlic Seasoning Grinder,,
16147,1,1,ASDA,food_cupboard,branded,Potts,,500.0,g,,Vegetable Stock,,
16148,1,1,ASDA,food_cupboard,own_brand,,standard,45.0,g,,Ground Allspice,,
16149,1,1,ASDA,food_cupboard,unbranded,,,99.0,g,,Indus Fennel Seeds (Saunf),,
16150,1,1,ASDA,food_cupboard,unbranded,,,120.0,g,12.0,Kucharek Chicken Bouillon,,
16151,1,1,ASDA,food_cupboard,branded,Potts,,330.9,g,,Chicken Gravy with White Wine and Thyme,,
16152,1,1,ASDA,food_cupboard,branded,Oxo,,48.0,g,,Deep Cajun Seasoning Rub,,
16153,1,1,ASDA,food_cupboard,branded,Oxo,,48.0,g,,Aromatic Shawarma Seasoning Rub,,
16154,1,1,ASDA,food_cupboard,branded,Oxo,,40.0,g,,Hickory Smoked Chipotle Seasoning Rub,,
16155,1,1,ASDA,food_cupboard,unbranded,,,49.5,g,,Indus Coriander Seeds Daniya,,
16156,1,1,ASDA,food_cupboard,unbranded,,,99.0,g,,Indus Turmeric Powder (Haldi),,
16157,1,1,ASDA,food_cupboard,own_brand,,standard,43.8,g,,Chilli Grinder,,
16158,1,1,ASDA,food_cupboard,own_brand,,standard,50.0,g,,Chipotle Seasoning Grinder,,
16159,1,1,ASDA,food_cupboard,unbranded,,,330.0,g,,Pot Noel Caramelised Onion Gravy with HP Sauce,,
16160,1,1,ASDA,food_cupboard,unbranded,,,285.7,g,,Indus Ginger Powder (Soudh),,
16161,1,1,ASDA,food_cupboard,branded,East End,,50.0,g,,Chilli Whole Long,,
16162,1,1,ASDA,food_cupboard,unbranded,,,200.0,g,,Goldenfry Smooth and Rich Onion Gravy Granules,,
16163,1,1,ASDA,food_cupboard,unbranded,,,200.0,g,,Goldenfry Smooth and Rich Beef Gravy Granules,,
16164,1,1,ASDA,food_cupboard,unbranded,,,99.0,g,,Indus Ginger Powder Soudh,,
16165,1,1,ASDA,food_cupboard,own_brand,,standard,14.1,g,,Basil,,
16166,1,1,ASDA,food_cupboard,own_brand,,standard,12.0,g,,Mixed Herbs,,
16167,1,1,ASDA,food_cupboard,branded,Schwartz,,,,,Parsley Flat Leaf,,
16168,1,1,ASDA,food_cupboard,own_brand,,standard,7.0,g,,Bay Leaves,,
16169,1,1,ASDA,food_cupboard,own_brand,,standard,12.8,g,,Coriander Leaf,,
16170,1,1,ASDA,food_cupboard,own_brand,,standard,55.6,g,,Chopped Garlic,,
16171,1,1,ASDA,food_cupboard,branded,Schwartz,,5.0,g,,Bouquet Garni,,
16172,1,1,ASDA,food_cupboard,own_brand,,standard,13.0,g,,Mint,,
16173,1,1,Tesco,food_cupboard,own_brand,,standard,18.0,g,,Mixed Herbs,,
16174,1,1,ASDA,food_cupboard,own_brand,,value,17.8,g,,Mixed Herbs,,
16175,1,1,ASDA,food_cupboard,own_brand,,standard,14.1,g,,Star Anise,,
16176,1,1,ASDA,food_cupboard,branded,Schwartz,,10.0,g,,Sage,,
16177,1,1,ASDA,food_cupboard,own_brand,,standard,10.0,g,,Tarragon,,
16178,1,1,ASDA,food_cupboard,branded,Schwartz,,40.0,g,,Garlic Grinder,,
16179,1,1,ASDA,food_cupboard,own_brand,,standard,15.0,g,,Dill Tops,,
16180,1,1,ASDA,food_cupboard,unbranded,,,40.0,g,,Cape Herb and Spice Italian Seasoning,,
16181,1,1,ASDA,food_cupboard,own_brand,,standard,8.0,g,,Chervil,,
16182,1,1,ASDA,food_cupboard,own_brand,,standard,500.0,ml,,Extra Virgin Olive Oil,,
16183,1,1,ASDA,free-from,own_brand,,standard,170.1,g,,Sage and Onion Stuffing Mix,,
16184,1,1,ASDA,food_cupboard,own_brand,,standard,747.1,g,,Table Salt,,
16185,1,1,ASDA,food_cupboard,branded,Sarsons,,394.7,ml,,Malt Vinegar,,
16186,1,1,ASDA,food_cupboard,own_brand,,standard,70.1,g,,Panko Breadcrumbs,,
16187,1,1,ASDA,food_cupboard,own_brand,,premium,500.0,ml,,Spanish Picual Extra Virgin Olive Oil,,
16188,1,1,ASDA,food_cupboard,branded,Nando'S,,25.0,g,,Lemon and Herb Peri-Peri Rub Mild,,
16189,1,1,Tesco,food_cupboard,branded,Nando'S,,25.0,g,,Peri Peri Rub Garlic,,
16190,1,1,ASDA,food_cupboard,own_brand,,standard,250.0,ml,,Glaze with Balsamic Vinegar of Modena,,
16191,1,1,ASDA,food_cupboard,unbranded,,,500.0,ml,,Farchioni Il Casolare Extra Virgin Olive Oil,,
16192,1,1,Tesco,food_cupboard,own_brand,,standard,500.0,ml,,Extra Virgin Olive Oil,,
16193,1,1,ASDA,food_cupboard,own_brand,,premium,320.9,g,,Caramelised Onion Chutney,,
16194,1,1,Sains,food_cupboard,own_brand,,standard,250.0,ml,,Balsamic Vinegar,,
16195,1,1,Sains,food_cupboard,own_brand,,standard,250.0,ml,,"Balsamic Vinegar Of Modena 3 Leaf, Taste the Difference",,
16196,1,1,Morrisons,food_cupboard,branded,Schwartz,,43.9,g,,Cajun Herb and Spice Blend Seasoning,,
16197,1,1,ASDA,food_cupboard,own_brand,,standard,175.0,g,,Plain Breadcrumbs,,
16198,1,1,ASDA,food_cupboard,own_brand,,standard,175.1,g,,Plain Breadcrumbs,,
16199,1,1,ASDA,food_cupboard,own_brand,,standard,200.0,ml,,Sunflower Oil Spray,,
16200,1,1,ASDA,food_cupboard,own_brand,,standard,57.9,g,,Cajun Seasoning,,
16201,1,1,ASDA,food_cupboard,own_brand,,premium,110.0,g,,Roasted Garlic Sage and Red Onion Stuffing Mix,,
16202,1,1,ASDA,food_cupboard,own_brand,,value,85.0,g,,Sage and Onion Stuffing Mix,,
16203,1,1,Sains,food_cupboard,own_brand,,standard,250.0,ml,,"Olive Oil, Extra Virgin",,
16204,1,1,ASDA,food_cupboard,own_brand,,standard,150.0,ml,,Savoury Worcester Sauce,,
16205,1,1,ASDA,food_cupboard,own_brand,,standard,1000.0,ml,,Distilled Vinegar,,
16206,1,1,ASDA,food_cupboard,own_brand,,standard,200.0,g,,Sea Salt,,
16207,1,1,ASDA,food_cupboard,own_brand,,premium,296.3,g,,Jalapeño Chilli Jam,,
16208,1,1,ASDA,food_cupboard,own_brand,,standard,68.8,g,,Roast Potato Seasoning,,
16209,1,1,ASDA,food_cupboard,own_brand,,standard,12.0,g,,Italian Inspired Seasoning,,
16210,1,1,ASDA,food_cupboard,branded,Filippo Berio,,500.0,ml,,Balsamic Vinegar of Modena,,
16211,1,1,Morrisons,food_cupboard,branded,Schwartz,,45.0,g,,Perfect Shake Smoky…,,
16212,1,1,ASDA,food_cupboard,branded,Maldon,,125.0,g,,Sea Salt Flakes,,
16213,1,1,ASDA,food_cupboard,own_brand,,standard,284.4,g,,"Sticky Teriyaki Marinade, Sauce and Dip",,
16214,1,1,Morrisons,food_cupboard,branded,Schwartz,,11.0,g,,Mixed Herbs Jar,,
16215,1,1,ASDA,food_cupboard,own_brand,,standard,140.0,g,,Garlic and Herb Stuffing Mix,,
16216,1,1,ASDA,food_cupboard,own_brand,,standard,568.0,ml,,Classic Malt Vinegar,,
16217,1,1,ASDA,food_cupboard,branded,Schwartz,,34.9,g,,Adjustable Grinder Black Peppercorns,,
16218,1,1,Sains,food_cupboard,branded,Saxa,,750.0,g,,Table Salt Drum,,
16219,1,1,Sains,food_cupboard,branded,Branston,,350.0,g,,Squeezy Small Chunk Pickle,,
16220,1,1,ASDA,food_cupboard,branded,Schwartz,,69.9,g,,Perfect Shake Season All Seasoning,,
16221,1,1,ASDA,food_cupboard,own_brand,,premium,500.0,ml,,Greek Koroneiki Extra Virgin Olive Oil,,
16222,1,1,Sains,food_cupboard,own_brand,,standard,500.0,ml,,"Greek Olive Oil, Extra Virgin",,
16223,1,1,ASDA,food_cupboard,branded,Filippo Berio,,751.9,ml,,Mild and Light in Color Olive Oil,,
16224,1,1,ASDA,food_cupboard,own_brand,,standard,278.3,g,,"Kansas BBQ Marinade, Sauce and Dip",,
16225,1,1,ASDA,food_cupboard,branded,Schwartz,,64.5,g,,Onion Granules,,
16226,1,1,Tesco,food_cupboard,branded,Napolina,,200.0,ml,,Olive Oil Spray,,
16227,1,1,Morrisons,food_cupboard,branded,Schwartz,,39.1,g,,Cinnamon Ground,,
16228,1,1,ASDA,food_cupboard,own_brand,,standard,110.0,g,,Gochujang Paste,,
16229,1,1,ASDA,food_cupboard,own_brand,,premium,290.5,g,,Mango Apple and Ginger Chutney,,
16230,1,1,ASDA,food_cupboard,own_brand,,standard,282.6,g,,Onion Chutney,,
16231,1,1,ASDA,food_cupboard,own_brand,,standard,150.0,ml,,Sushi Rice Vinegar,,
16232,1,1,ASDA,food_cupboard,own_brand,,standard,61.1,g,,Piri Piri Seasoning,,
16233,1,1,ASDA,food_cupboard,branded,Napolina,,1000.0,ml,,Olio Da Cucina,,
16234,1,1,ASDA,food_cupboard,branded,Oxo,,269.6,g,,Smoky BBQ Marinade Sauce,,
16235,1,1,ASDA,food_cupboard,branded,Schwartz,,39.2,g,,Perfect Shake Piri Piri Herb and Spice Blend,,
16236,1,1,ASDA,food_cupboard,unbranded,,,99.0,g,,Indus Black Pepper Ground,,
16237,1,1,ASDA,food_cupboard,own_brand,,premium,500.0,ml,,Italian Frantoio Extra Virgin Olive Oil,,
16238,1,1,Sains,food_cupboard,own_brand,,standard,500.0,ml,,"Italian Olive Oil, Extra Virgin",,
16239,1,1,ASDA,food_cupboard,own_brand,,standard,150.0,ml,,Mirin,,
16240,1,1,ASDA,food_cupboard,branded,Filippo Berio,,250.0,ml,,Garlic Flavoured Olive Oil,,
16241,1,1,ASDA,food_cupboard,branded,Schwartz,,51.3,g,,Perfect Shake Jamaican Jerk Herb and Spice Blend,,
16242,1,1,ASDA,food_cupboard,branded,Schwartz,,47.6,g,,Spicy Chips Seasoning Chilli and Paprika,,
16243,1,1,ASDA,food_cupboard,own_brand,,standard,55.0,g,,Moroccan Inspired Seasoning,,
16244,1,1,ASDA,food_cupboard,unbranded,,,74.5,g,,Cape Herb and Spice Sriracha Chilli Sweet and Sour Hot Thai Seasoning,,
16245,1,1,ASDA,food_cupboard,own_brand,,premium,279.2,g,,Spiced Apple and Pear Chutney,,
16246,1,1,ASDA,food_cupboard,own_brand,,premium,300.0,g,,"Fig, Date, and Balsamic Chutney",,
16247,1,1,ASDA,food_cupboard,branded,Napolina,,200.0,ml,,Light in Colour Olive Oil Spray,,
16248,1,1,ASDA,food_cupboard,own_brand,,standard,265.0,g,,Ploughman's Plum Chutney,,
16249,1,1,ASDA,food_cupboard,own_brand,,standard,100.0,g,,Smoky Chipotle Breadcrumbs,,
16250,1,1,ASDA,food_cupboard,own_brand,,standard,150.0,ml,,Raspberry Glaze with Balsamic Vinegar of Modena,,
16251,1,1,ASDA,food_cupboard,own_brand,,standard,250.0,ml,,Light in Colour Olive Oil,,
16252,1,1,ASDA,food_cupboard,branded,Oxo,,280.6,g,,Chinese 5 Spice Marinade Sauce,,
16253,1,1,ASDA,food_cupboard,own_brand,,standard,207.0,ml,,Garlic and Chilli Pizza Oil,,
16254,1,1,ASDA,food_cupboard,unbranded,,,44.9,g,,Cape Herb and Spice BBQ Steak Seasoning Grinder,,
16255,1,1,ASDA,food_cupboard,branded,Oxo,,280.6,g,,Jamaican Jerk Marinade Sauce,,
16256,1,1,ASDA,food_cupboard,own_brand,,premium,298.6,g,,Tomato and Chilli Chutney,,
16257,1,1,ASDA,food_cupboard,own_brand,,standard,321.4,g,,Sweetcorn Relish with Jalapeño,,
16258,1,1,ASDA,food_cupboard,branded,Nando'S,,120.0,g,,Peri-Peri Coat and Medium,,
16259,1,1,Sains,food_cupboard,branded,Nando'S,,120.0,g,,Coat 'n Cook Hot,,
16260,1,1,Sains,food_cupboard,branded,Nando'S,,120.0,g,,Coat 'n Cook Lemon and Herb,,
16261,1,1,Tesco,food_cupboard,branded,Nando'S,,120.0,g,,Coat and Cook Medium,,
16262,1,1,ASDA,food_cupboard,own_brand,,standard,467.7,g,,Sliced and Pickled Beetroot,,
16263,1,1,ASDA,food_cupboard,own_brand,,standard,278.3,g,,"Korean Style Marinade, Sauce and Dip",,
16264,1,1,ASDA,food_cupboard,own_brand,,standard,191.7,g,,Pickled Baby Gherkins,,
16265,1,1,ASDA,food_cupboard,own_brand,,standard,200.0,g,,Pickled Red Cabbage,,
