cluster_id,product_idx,supermarket,names,category,known_brand_clean,own_brand,tier_type,unit_value,unit_type,pack_quantity,core_product_name,normalized_name,prices_(£),prices_unit_(£),product_type,cluster_size,n_supermarkets,match_type,avg_pairwise_score
827,838,Sains,Heinz Seriously Good Light Mayonnaise 815g,food_cupboard,Heinz,False,,815.0,g,,Seriously Good Light Mayonnaise,seriously good light mayonnaise,3.4,4.2,branded,1,1,branded,
828,839,Morrisons,Najma Wafer Thin Turkey Slices,food_cupboard,,False,,125.1,g,,Najma Wafer Thin Turkey Slices,najma wafer thin turkey slices,2.59,20.7,unbranded,1,1,unbranded,
829,840,Tesco,Violife Vegan Greek White Block 230G,fresh_food,Violife,False,,230.0,g,,Greek White Block,greek white block,3.0,13.04,branded,1,1,branded,
830,841,Sains,Yorkshire Provender Thai Green Chicken Noodle Soup 560g,fresh_food,,False,,560.0,g,,Yorkshire Provender Thai Green Chicken Noodle Soup,yorkshire provender thai green chicken noodle soup,3.0,5.4,unbranded,1,1,unbranded,
831,842,Sains,Sainsbury's Chicken Ceasar Salad,fresh_food,,True,standard,179.6,g,,Chicken Ceasar Salad,chicken ceasar salad,3.0,16.7,own_brand,1,1,own_brand,
832,843,ASDA,Black Sheep Ale,drinks,,False,,500.0,ml,,Black Sheep Ale,black sheep ale,2.25,4.5,unbranded,1,1,unbranded,
833,844,Sains,Sainsbury's Sweet Pickle 295g,food_cupboard,,True,standard,295.0,g,,Sweet Pickle,sweet pickle,1.05,3.6,own_brand,1,1,own_brand,
834,845,Morrisons,Walkers Quavers Cheese Multipack Snacks Crisps,food_cupboard,Walkers,False,,96.1,g,,Quavers Cheese Multipack Snacks Crisps,quavers cheese multipack snacks crisps,2.2,22.9,branded,1,1,branded,
835,846,Morrisons,Gressingham 12 Chinese Style Pancakes,food_cupboard,Gressingham,False,,115.0,g,,12 Chinese Style Pancakes,12 chinese style pancakes,1.25,10.87,branded,1,1,branded,
836,847,Sains,"Sainsbury's Extra Thick Caramel & Biscuit Egg, Taste the Difference 250g",food_cupboard,,True,standard,250.0,g,,"Extra Thick Caramel and Biscuit Egg, Taste the Difference",extra thick caramel and biscuit egg taste the difference,8.0,32.0,own_brand,1,1,own_brand,
837,849,ASDA,ASDA Pineapple Slices in Fruit Juice 432g,drinks,,True,standard,432.0,g,,Pineapple Slices in Fruit Juice,pineapple slices in fruit juice,1.1,4.23,own_brand,1,1,own_brand,
838,850,ASDA,ASDA Raspberry Liqueur,drinks,,True,standard,500.0,ml,,Raspberry Liqueur,raspberry liqueur,8.5,17.0,own_brand,1,1,own_brand,
839,851,Tesco,Taylors Decaffe Roast Ground Coffee 200G,drinks,Taylors,False,,200.0,g,,Decaffe Roast Ground Coffee,decaffe roast ground coffee,3.5,17.5,branded,1,1,branded,
840,852,Sains,Sainsbury's Ready To Eat Prunes 200g,food_cupboard,,True,standard,200.0,g,,Prunes,prunes,1.6,8.0,own_brand,1,1,own_brand,
841,853,Sains,Yorkshire Tea Biscuit Brew x40 Tea Bags 112g,food_cupboard,Yorkshire Tea,False,,112.0,g,40.0,Biscuit Brew Tea Bags,biscuit brew tea bags,2.3,20.5,branded,1,1,branded,
842,854,Tesco,Howard Park Margaret River Cabernet Sauvignon 75Cl,drinks,,False,,750.0,ml,,Howard Park Margaret River Cabernet Sauvignon,howard park margaret river cabernet sauvignon,10.0,13.3,unbranded,1,1,unbranded,
843,855,Morrisons,Bahlsen Choco Leibniz White,food_cupboard,Bahlsen,False,,125.0,g,,Choco Leibniz White,choco leibniz white,1.85,14.8,branded,1,1,branded,
844,856,Sains,Goralki Wafer Chocolate Filling 50g,food_cupboard,,False,,50.0,g,,Goralki Wafer Chocolate Filling,goralki wafer chocolate filling,0.65,14.4,unbranded,1,1,unbranded,
845,857,Morrisons,Filippo Berio Basilico Pasta Sauce,food_cupboard,Filippo Berio,False,,337.5,g,,Basilico Pasta Sauce,basilico pasta sauce,1.35,4.0,branded,1,1,branded,
846,858,Morrisons,Courvoisier VS Cognac,drinks,Courvoisier,False,,700.1,ml,,VS Cognac,vs cognac,26.0,37.14,branded,1,1,branded,
847,859,Sains,Weetabix On The Go Breakfast Drink Vanilla 250ml,food_cupboard,Weetabix On The Go,False,,250.0,ml,,Breakfast Drink Vanilla,breakfast drink vanilla,1.5,6.0,branded,1,1,branded,
848,861,Sains,Birds Eye 6 Chunky Fish Fingers 360g,free-from,Birds Eye,False,,360.0,g,,6 Chunky Fish Fingers,6 chunky fish fingers,3.6,10.0,branded,1,1,branded,
849,862,Sains,Lavazza Espresso Barista Gran Crema Coffee Beans 500g,food_cupboard,Lavazza,False,,500.0,g,,Espresso Barista Gran Crema Coffee Beans,espresso barista gran crema coffee beans,8.5,17.0,branded,1,1,branded,
850,863,Sains,SlimFast Snack Bag Baked Cheddar Flavour Bites single serve 23g,free-from,Slimfast,False,,23.0,g,,Snack Bag Baked Cheddar Flavour Bites single serve,snack bag baked cheddar flavor bites single serve,0.7,31.82,branded,1,1,branded,
851,864,Morrisons,Morrisons Best White Dark Chocolate…,food_cupboard,,True,standard,200.0,g,,Best White Dark Chocolate…,best white dark chocolate,5.5,27.5,own_brand,1,1,own_brand,
852,865,Morrisons,Pip & Nut Smooth Almond Butter,food_cupboard,,False,,170.4,g,,Pip and Nut Smooth Almond Butter,pip and nut smooth almond butter,3.39,19.9,unbranded,1,1,unbranded,
853,866,ASDA,Radnor Splash Orange & Passion Fruit Still Spring Water Cartons,drinks,,False,,769.2,ml,,Radnor Splash Orange and Passion Fruit Still Spring Water Cartons,radnor splash orange and passion fruit still spring water cartons,1.0,1.3,unbranded,1,1,unbranded,
854,867,ASDA,ASDA Cottage Pie,frozen,,True,standard,399.5,g,,Cottage Pie,cottage pie,1.75,4.38,own_brand,1,1,own_brand,
855,868,Morrisons,Schwartz Extra Mature Cheddar Cheese Sauce Mix,food_cupboard,Schwartz,False,,87.9,g,,Extra Mature Cheddar Cheese Sauce Mix,extra mature cheddar cheese sauce mix,1.6,18.2,branded,1,1,branded,
856,869,Morrisons,Morrisons Yorkshire Vale Water,drinks,,True,standard,6633.3,ml,,Yorkshire Vale Water,yorkshire vale water,1.99,0.3,own_brand,1,1,own_brand,
857,870,Sains,Bisto Best Beef Gravy Granules 390g,food_cupboard,Bisto,False,,390.0,g,,Best Beef Gravy Granules,best beef gravy granules,4.8,12.3,branded,1,1,branded,
858,871,Sains,Lotus Biscoff Milk Chocolate with Biscoff Crumbs 180g,food_cupboard,Lotus Biscoff,False,,180.0,g,,Milk Chocolate with Biscoff Crumbs,milk chocolate with biscoff crumbs,2.5,13.9,branded,1,1,branded,
859,872,ASDA,Mama Hot & Spicy Flavour Oriental Style Instant Noodles,food_cupboard,Mama,False,,90.0,g,,Hot and Spicy Flavour Oriental Style Instant Noodles,hot and spicy flavor oriental style instant noodles,0.95,10.56,branded,1,1,branded,
860,873,Tesco,Tesco Beef Brisket Joint In Gravy 380G,fresh_food,,True,standard,380.0,g,,Beef Brisket Joint In Gravy,beef brisket joint in gravy,4.5,11.84,own_brand,1,1,own_brand,
861,874,ASDA,Cathedral City Grated Extra Mature Cheddar,fresh_food,Cathedral City,False,,180.0,g,,Grated Extra Mature Cheddar,grated extra mature cheddar,2.4,13.33,branded,1,1,branded,
862,875,Tesco,Budweiser 20X300ml Bottle,drinks,Budweiser,False,,6000.0,ml,20.0,Bottle,bottle,15.99,2.66,branded,1,1,branded,
863,876,Sains,Sainsbury's Custard Cream Twists with an Apple Pie Flavour Cream Filling 150g,food_cupboard,,True,standard,150.0,g,,Custard Cream Twists with an Apple Pie Flavour Cream Filling,custard cream twists with an apple pie flavor cream filling,0.5,3.3,own_brand,1,1,own_brand,
864,877,ASDA,Scoville Glasslux 2 Piece Roaster Set 2.2L/3L,fresh_food,Scoville,False,,2200.0,ml,2.0,Glasslux Roaster Set /,glasslux roaster set,7.5,7.5,branded,1,1,branded,
865,878,ASDA,CD Now That's What I Call Pop Gold by Various Artists,drinks,,False,,,,,CD Now That's What I Call Pop Gold by Various Artists,cd now that s what i call pop gold by various artists,11.0,11.0,unbranded,1,1,unbranded,
866,879,Sains,Fanta Orange 500mL,drinks,Fanta,False,,500.0,ml,,Orange,orange,1.75,3.5,branded,1,1,branded,
867,880,Morrisons,Morrisons Wholemeal Toastie Bread,bakery,,True,standard,833.3,g,,Wholemeal Toastie Bread,wholemeal toastie bread,0.75,0.9,own_brand,1,1,own_brand,
868,881,ASDA,Cypressa Brown Tahini,food_cupboard,,False,,298.9,g,,Cypressa Brown Tahini,cypressa brown tahini,2.69,9.0,unbranded,1,1,unbranded,
869,882,Tesco,The Coconut Collaborative Vegan Double Cream 220Ml,fresh_food,,False,,220.0,ml,,The Coconut Collaborative Double Cream,the coconut collaborative double cream,1.5,6.8,unbranded,1,1,unbranded,
870,883,Sains,Pimm's No.1 70cl,drinks,Pimm'S,False,,700.0,ml,,No.1,no 1,17.5,25.0,branded,1,1,branded,
871,884,Sains,J2O Spritz Sparkling Apple & Elderflower Cans 4x250ml,drinks,J2O,False,,1000.0,ml,4.0,Spritz Sparkling Apple and Elderflower Cans,spritz sparkling apple and elderflower cans,2.3,2.3,branded,1,1,branded,
872,886,Sains,Philadelphia Soft Cheese Mini Tub Light x4 35g,fresh_food,Philadelphia,False,,35.0,g,4.0,Soft Cheese Mini Tub Light,soft cheese mini tub light,1.95,13.93,branded,1,1,branded,
873,887,ASDA,George Home Glass Roaster with clip lid 1.5L,fresh_food,,True,standard,1500.0,ml,,Glass Roaster with clip lid,glass roaster with clip lid,4.5,4.5,own_brand,1,1,own_brand,
874,888,Morrisons,Peter's Yard Seeded Sourdough Flatbreds,food_cupboard,Peter'S,False,,135.3,g,,Yard Seeded Sourdough Flatbreds,yard seeded sourdough flatbreds,2.49,18.4,branded,1,1,branded,
875,889,Sains,Lucozade Energy Cherry 4x380ml,drinks,Lucozade,False,,1520.0,ml,4.0,Energy Cherry,energy cherry,3.25,2.1,branded,1,1,branded,
876,890,Sains,"Sainsbury's Blonde Chocolate Ice Cream, Taste the Difference 330g",free-from,,True,standard,330.0,g,,"Blonde Chocolate Ice Cream, Taste the Difference",blonde chocolate ice cream taste the difference,2.0,4.2,own_brand,1,1,own_brand,
877,891,Sains,McVitie's Dark Chocolate Digestive Biscuits 266g,food_cupboard,Mcvitie'S,False,,266.0,g,,Dark Chocolate Digestive Biscuits,dark chocolate digestive biscuits,1.35,5.0,branded,1,1,branded,
878,892,Sains,Pura Refined Vegetable Oil 5L,food_cupboard,,False,,5000.0,ml,,Pura Refined Vegetable Oil,pura refined vegetable oil,9.5,1.9,unbranded,1,1,unbranded,
879,893,Morrisons,Castle Dairies Welsh Butter With Ha…,fresh_food,,False,,200.0,g,,Castle Dairies Welsh Butter With Ha…,castle dairies welsh butter with ha,2.0,10.0,unbranded,1,1,unbranded,
880,894,Sains,Bastides Petits Saucisson Secs 80G,fresh_food,,False,,80.0,g,,Bastides Petits Saucisson Secs,bastides petits saucisson secs,3.5,43.8,unbranded,1,1,unbranded,
881,895,ASDA,Scoville Frying Pan,fresh_food,Scoville,False,,,,,Frying Pan,frying pan,13.0,13.0,branded,1,1,branded,
882,896,Sains,Odysea Aubergine Meze 220g,food_cupboard,,False,,220.0,g,,Odysea Aubergine Meze,odysea aubergine meze,2.75,12.5,unbranded,1,1,unbranded,
883,897,Morrisons,Twinings Rooibos & Honey 20 Tea Bags,food_cupboard,Twinings,False,,36.0,g,20.0,Rooibos and Honey,rooibos and honey,2.79,77.5,branded,1,1,branded,
884,898,Tesco,Riso Gallo Risotto Pronto Mushroom 250g.,food_cupboard,,False,,250.0,g,,Riso Gallo Risotto Pronto Mushroom,riso gallo risotto pronto mushroom,2.0,8.0,unbranded,1,1,unbranded,
885,899,Sains,Lindt Excellence Dark 90% Cocoa Chocolate Bar 100g,food_cupboard,Lindt,False,,100.0,g,,Excellence Dark Cocoa Chocolate Bar,excellence dark cocoa chocolate bar,2.15,21.5,branded,1,1,branded,
886,900,ASDA,Scoville Neverstick 30cm Pizza Tray,fresh_food,Scoville,False,,,,,Neverstick 30cm Pizza Tray,neverstick 30cm pizza tray,8.0,8.0,branded,1,1,branded,
887,901,Morrisons,Morrisons No Added Sugar Orange High Juice Squash,drinks,,True,standard,970.6,ml,,Orange High Juice Squash,orange high juice squash,1.65,1.7,own_brand,1,1,own_brand,
888,902,Tesco,Blossom Hill Soft & Fruity 18.75Cl,drinks,Blossom Hill,False,,187.5,ml,,Soft and Fruity,soft and fruity,2.25,12.0,branded,1,1,branded,
889,903,Sains,Sainsbury's Ready to Roll Yellow Icing 250g,food_cupboard,,True,standard,250.0,g,,Ready to Roll Yellow Icing,ready to roll yellow icing,2.0,8.0,own_brand,1,1,own_brand,
890,904,ASDA,ASDA Shortcake Biscuits 200g,food_cupboard,,True,standard,200.0,g,,Shortcake Biscuits,shortcake biscuits,0.65,3.3,own_brand,1,1,own_brand,
891,905,Sains,Fentimans Connoisseurs Tonic Water 500ml,drinks,,False,,500.0,ml,,Fentimans Connoisseurs Tonic Water,fentimans connoisseurs tonic water,1.5,3.0,unbranded,1,1,unbranded,
892,906,ASDA,Pukka All Steak Pie,fresh_food,Pukka,False,,208.3,g,,All Steak Pie,all steak pie,1.5,7.2,branded,1,1,branded,
893,907,ASDA,MOJU Turmeric Shots,fresh_food,,False,,60.0,ml,,MOJU Turmeric Shots,moju turmeric shots,2.1,35.0,unbranded,1,1,unbranded,
894,908,Tesco,Paxo Pork Sausages Meat Flavour Stuffing Mix 170G,food_cupboard,Paxo,False,,170.0,g,,Pork Sausages Meat Flavour Stuffing Mix,pork sausages meat flavor stuffing mix,2.65,15.59,branded,1,1,branded,
895,909,ASDA,ASDA Beef Quarter Pound Burgers,frozen,,True,standard,1134.2,g,,Beef Quarter Pound Burgers,beef quarter pound burgers,6.0,5.29,own_brand,1,1,own_brand,
896,910,Sains,itsu Chicken Gyoza 12 Dinner Dumplings 240g,food_cupboard,Itsu,False,,240.0,g,,Chicken Gyoza 12 Dinner Dumplings,chicken gyoza 12 dinner dumplings,4.25,17.71,branded,1,1,branded,
897,911,ASDA,Warburtons Fruit Loaf with Cinnamon & Raisin,fresh_food,Warburtons,False,,398.0,g,,Fruit Loaf with Cinnamon and Raisin,fruit loaf with cinnamon and raisin,1.95,4.9,branded,1,1,branded,
898,912,Morrisons,Morrisons The Best Chicken Parfait Wi…,fresh_food,,True,premium,200.0,g,,Chicken Parfait Wi…,chicken parfait wi,2.0,10.0,own_brand,1,1,own_brand,
899,913,Sains,Sainsbury's Unsmoked Back Bacon Rashers x16 (2x250g),fresh_food,,True,standard,500.0,g,2.0,Unsmoked Back Bacon Rashers x16,unsmoked back bacon rashers x16,3.5,7.0,own_brand,1,1,own_brand,
900,914,Tesco,Tesco Strawberry Flavoured Milk 1L,fresh_food,,True,standard,1000.0,ml,,Strawberry Flavoured Milk,strawberry flavored milk,1.0,1.0,own_brand,1,1,own_brand,
901,915,Morrisons,Morrisons Cooking Apples (Min 3),fresh_food,,True,standard,,,,Cooking Apples (Min 3),cooking apples min 3,2.3,0.77,own_brand,1,1,own_brand,
902,916,Tesco,Walkers Classic Variety Multipack Crisps 12x25g,food_cupboard,Walkers,False,,300.0,g,12.0,Classic Variety Multipack Crisps,classic variety multipack crisps,3.0,10.0,branded,1,1,branded,
903,917,Sains,Sainsbury's Fruit & Nut Dark Chocolate 200g,food_cupboard,,True,standard,200.0,g,,Fruit and Nut Dark Chocolate,fruit and nut dark chocolate,1.7,8.5,own_brand,1,1,own_brand,
904,918,ASDA,George Home Cream Teddy Fleece Hot Water Bottle,drinks,,True,standard,,,,Cream Teddy Fleece Hot Water Bottle,cream teddy fleece hot water bottle,4.0,4.0,own_brand,1,1,own_brand,
905,919,Tesco,Tesco Finest 5% Aberdeen Angus Steak Mince 500G,fresh_food,,True,premium,500.0,g,,Aberdeen Angus Steak Mince,aberdeen angus steak mince,5.35,10.7,own_brand,1,1,own_brand,
906,920,ASDA,George Home Pink Glitter Rosette,bakery,,True,standard,,,,Pink Glitter Rosette,pink glitter rosette,1.5,1.5,own_brand,1,1,own_brand,
907,921,Sains,Oreo Lunchbox Vanilla Cookies 6 Pack Multipack 132g,food_cupboard,Oreo,False,,132.0,g,6.0,Lunchbox Vanilla Cookies Multipack,lunchbox vanilla cookies multipack,1.25,9.5,branded,1,1,branded,
908,922,Tesco,Gordon's Gin & Tonic 250Ml Can,drinks,Gordon'S,False,,250.0,ml,,Gin and Tonic Can,gin and tonic can,2.15,8.6,branded,1,1,branded,
909,923,Sains,Squares Chocolatey Rice Krispies 36g,food_cupboard,Squares,False,,36.0,g,,Chocolatey Rice Krispies,chocolatey rice krispies,0.9,25.0,branded,1,1,branded,
910,924,Sains,"Sainsbury's Mixed Fruit Bloomer, Taste the Difference 350g",bakery,,True,standard,350.0,g,,"Mixed Fruit Bloomer, Taste the Difference",mixed fruit bloomer taste the difference,2.25,2.25,own_brand,1,1,own_brand,
911,925,Tesco,Turner Road Reserve Chardonnay 75Cl,drinks,,False,,750.0,ml,,Turner Road Reserve Chardonnay,turner road reserve chardonnay,6.0,7.98,unbranded,1,1,unbranded,
912,926,Sains,Riddles Lemon Ice Tea Blended with Tequila 250ml,drinks,,False,,250.0,ml,,Riddles Lemon Ice Tea Blended with Tequila,riddles lemon ice tea blended with tequila,2.0,8.0,unbranded,1,1,unbranded,
913,927,Sains,Batchelors Low Fat Super Noodles Chilli Chicken Flavour 81g,food_cupboard,Batchelors,False,,81.0,g,,Super Noodles Chilli Chicken Flavour,super noodles chilli chicken flavor,1.0,12.35,branded,1,1,branded,
914,928,ASDA,George Home Football Paper Napkins,fresh_food,,True,standard,,,,Football Paper Napkins,football paper napkins,1.0,0.05,own_brand,1,1,own_brand,
915,929,Tesco,Bonne Maman Hazelnut Chocolate Spread 250G,food_cupboard,Bonne Maman,False,,250.0,g,,Hazelnut Chocolate Spread,hazelnut chocolate spread,2.9,11.6,branded,1,1,branded,
916,930,ASDA,Graham's 10 Years Old Tawny Port,drinks,,False,,75.0,ml,,Graham's 10 Years Old Tawny Port,graham s 10 years old tawny port,22.0,293.26,unbranded,1,1,unbranded,
917,931,ASDA,GetPro 18g Protein Pudding Chocolate Hazelnut Flavour 180g,fresh_food,Getpro,False,,18.0,g,,Protein Pudding Chocolate Hazelnut Flavour,protein pudding chocolate hazelnut flavor,1.25,6.9,branded,1,1,branded,
918,932,ASDA,ASDA Sea Salt & Black Pepper Cashews 150g,fresh_food,,True,standard,150.0,g,,Sea Salt and Black Pepper Cashews,sea salt and black pepper cashews,2.25,15.0,own_brand,1,1,own_brand,
919,933,Morrisons,Morrisons German Salami And Cheese Selection,fresh_food,,True,standard,120.2,g,,German Salami And Cheese Selection,german salami and cheese selection,2.5,20.8,own_brand,1,1,own_brand,
920,934,ASDA,ASDA Charge Zero Sugar Energy Drink 4 x 500ml,drinks,,True,standard,2000.0,ml,4.0,Charge Zero Sugar Energy Drink,charge zero sugar energy drink,2.5,1.2,own_brand,1,1,own_brand,
921,935,Morrisons,Peperami Pep'd Up Chicken Bites,fresh_food,Peperami,False,,100.0,g,,Pep'd Up Chicken Bites,pep d up chicken bites,1.5,15.0,branded,1,1,branded,
922,936,Tesco,Pataks Medium Balti Sauce 450G,food_cupboard,Pataks,False,,450.0,g,,Medium Balti Sauce,medium balti sauce,1.75,3.9,branded,1,1,branded,
923,937,Morrisons,Vampire Vape Heisenberg 12mg,drinks,,False,,10.0,ml,,Vampire Vape Heisenberg 12mg,vampire vape heisenberg 12mg,3.99,399.0,unbranded,1,1,unbranded,
924,938,Morrisons,Morrisons The Best Roast Garlic & Herb Flatbread,fresh_food,,True,premium,254.1,g,,Roast Garlic and Herb Flatbread,roast garlic and herb flatbread,2.49,9.8,own_brand,1,1,own_brand,
925,939,Sains,Heinz Oxtail Soup 400g,food_cupboard,Heinz,False,,400.0,g,,Oxtail Soup,oxtail soup,1.2,3.0,branded,1,1,branded,
926,940,Tesco,Pot Noodle Chicken & Mushroom Instant Noodles Multipack 4x90g,food_cupboard,Pot Noodle,False,,360.0,g,4.0,Chicken and Mushroom Instant Noodles Multipack,chicken and mushroom instant noodles multipack,3.75,10.42,branded,1,1,branded,
927,941,Morrisons,Hartley's Raspberry Jelly Pot,food_cupboard,Hartley'S,False,,125.0,g,,Raspberry Jelly Pot,raspberry jelly pot,0.85,6.8,branded,1,1,branded,
928,942,Sains,"Sainsbury's Fairtrade Italian Style Coffee, Strength 4 227g",food_cupboard,,True,standard,227.0,g,,"Italian Style Coffee, Strength 4",italian style coffee strength 4,2.8,12.3,own_brand,1,1,own_brand,
929,943,Tesco,Walkers Max Pizza Hut Texan Bbq Crisps 50G,food_cupboard,Walkers,False,,50.0,g,,Max Pizza Hut Texan Bbq Crisps,max pizza hut texan bbq crisps,1.0,20.0,branded,1,1,branded,
930,944,Tesco,Gran Luchito Chipotle Chilli Paste 100G,food_cupboard,,False,,100.0,g,,Gran Luchito Chipotle Chilli Paste,gran luchito chipotle chilli paste,4.0,40.0,unbranded,1,1,unbranded,
931,945,Tesco,Tesco Multiseed Deli Rolls 4 Pack,bakery,,True,standard,,,4.0,Multiseed Deli Rolls,multiseed deli rolls,1.0,0.25,own_brand,1,1,own_brand,
932,946,Tesco,Abstrakt Watermelon Strawberry Vodka 70Cl,drinks,,False,,700.0,ml,,Abstrakt Watermelon Strawberry Vodka,abstrakt watermelon strawberry vodka,22.0,31.43,unbranded,1,1,unbranded,
933,947,ASDA,ASDA Chopped Almonds,food_cupboard,,True,standard,100.0,g,,Chopped Almonds,chopped almonds,1.0,10.0,own_brand,1,1,own_brand,
934,948,Sains,PhD Diet Plant High Protein Lean Matrix Salted Caramel 500g,free-from,Phd,False,,500.0,g,,Diet Plant High Protein Lean Matrix Salted Caramel,diet plant high protein lean matrix salted caramel,14.0,28.0,branded,1,1,branded,
935,949,Tesco,"Robinsons Raspberry, Rhubarb & Orange Blossom Fruit Cordial 500ml",drinks,Robinsons,False,,500.0,ml,,"Raspberry, Rhubarb and Orange Blossom Fruit Cordial",raspberry rhubarb and orange blossom fruit cordial,3.0,6.0,branded,1,1,branded,
936,950,Sains,Bird's Dream Topping 36g,food_cupboard,,False,,36.0,g,,Bird's Dream Topping,bird s dream topping,1.2,36.4,unbranded,1,1,unbranded,
937,951,Sains,Butterkist Popcorn Sweet & Salted 100g,food_cupboard,,False,,100.0,g,,Butterkist Popcorn Sweet and Salted,butterkist popcorn sweet and salted,2.0,20.0,unbranded,1,1,unbranded,
938,952,Tesco,Tesco Fine Cut Orange Marmalade 454G,food_cupboard,,True,standard,454.0,g,,Fine Cut Orange Marmalade,fine cut orange marmalade,1.05,2.3,own_brand,1,1,own_brand,
939,953,ASDA,"ASDA Tenderstem Broccoli, Carrot & Sugar Snap",fresh_food,Tenderstem,True,standard,160.0,g,,"Broccoli, Carrot and Sugar Snap",broccoli carrot and sugar snap,1.4,8.75,branded,1,1,branded,
940,954,ASDA,Weetabix Chocolate Cereal,food_cupboard,Weetabix,False,,,,,Chocolate Cereal,chocolate cereal,3.5,0.15,branded,1,1,branded,
941,955,ASDA,George Home Pig Sipper Bottle,drinks,,True,standard,,,,Pig Sipper Bottle,pig sipper bottle,4.0,4.0,own_brand,1,1,own_brand,
942,956,Sains,Sainsbury's Green Tea x80 Tea Bags 152g,food_cupboard,,True,standard,152.0,g,80.0,Green Tea Tea Bags,green tea tea bags,1.6,10.5,own_brand,1,1,own_brand,
943,957,ASDA,Red Bull Energy Drink Zero Cans 4x250ml,drinks,Red Bull,False,,1000.0,ml,4.0,Energy Drink Zero Cans,energy drink zero cans,4.0,4.0,branded,1,1,branded,
944,958,ASDA,Terry's Chocolate Orange Mini Eggs Bar 90g,food_cupboard,Terry'S,False,,90.0,g,,Chocolate Orange Mini Eggs Bar,chocolate orange mini eggs bar,1.0,11.1,branded,1,1,branded,
945,959,Tesco,Homepride Chilli Cooking Sauce 485G,food_cupboard,Homepride,False,,485.0,g,,Chilli Cooking Sauce,chilli cooking sauce,1.5,3.1,branded,1,1,branded,
946,960,Morrisons,Morrisons The Best Quadru…,food_cupboard,,True,premium,200.0,g,,Quadru…,quadru,2.0,10.0,own_brand,1,1,own_brand,
947,961,ASDA,Vivera Plant Spicy Chicken Kebab Style 175g,free-from,Vivera,False,,175.0,g,,Plant Spicy Chicken Kebab Style,plant spicy chicken kebab style,2.65,15.14,branded,1,1,branded,
948,962,Morrisons,Goodfella's Stonebaked Thin Pepperoni Pizza,frozen,Goodfella'S,False,,333.3,g,,Stonebaked Thin Pepperoni Pizza,stonebaked thin pepperoni pizza,3.0,9.0,branded,1,1,branded,
949,963,Tesco,Birra Moretti Premium Lager Beer Bottle 4x330ml,drinks,Birra Moretti,False,,1320.0,ml,4.0,Premium Lager Beer Bottle,premium lager beer bottle,6.75,5.11,branded,1,1,branded,
950,964,Tesco,Tesco Frozen 12 Mini Eclairs 140G,frozen,,True,standard,140.0,g,,Frozen 12 Mini Eclairs,frozen 12 mini eclairs,1.5,10.7,own_brand,1,1,own_brand,
951,965,Morrisons,Morrisons Butcher's Style Pork Sausages,fresh_food,,True,standard,453.6,g,,Butcher's Style Pork Sausages,butcher s style pork sausages,2.25,4.96,own_brand,1,1,own_brand,
952,966,Tesco,Nature's Finest Tropical Fruits In Juice 700G,food_cupboard,,False,,700.0,g,,Nature's Finest Tropical Fruits In Juice,nature s finest tropical fruits in juice,3.0,8.0,unbranded,1,1,unbranded,
953,967,Tesco,Viennetta Mint Ice Cream Dessert 650Ml,frozen,,False,,650.0,ml,,Viennetta Mint Ice Cream Dessert,viennetta mint ice cream dessert,2.0,3.08,unbranded,1,1,unbranded,
954,968,Morrisons,Oasis Zero Exotic Fruit,fresh_food,Oasis,False,,497.2,ml,,Zero Exotic Fruit,zero exotic fruit,1.79,3.6,branded,1,1,branded,
955,969,Sains,Nissin Soba Japanese Curry Wok Style Instant Cup Noodles Pot 90g,food_cupboard,Nissin,False,,90.0,g,,Soba Japanese Curry Wok Style Instant Cup Noodles Pot,soba japanese curry wok style instant cup noodles pot,1.4,15.56,branded,1,1,branded,
956,970,Morrisons,Richmond 6 Thick Pork Sausages,fresh_food,Richmond,False,,,,,6 Thick Pork Sausages,6 thick pork sausages,1.6,0.27,branded,1,1,branded,
957,971,ASDA,MAD Party Silver Number Sparklers 6,bakery,,False,,,,,MAD Party Silver Number Sparklers 6,mad party silver number sparklers 6,0.9,0.9,unbranded,1,1,unbranded,
958,972,ASDA,Walkers Baked Prawn Cocktail Snacks Crisps,fresh_food,Walkers,False,,37.5,g,,Baked Prawn Cocktail Snacks Crisps,baked prawn cocktail snacks crisps,1.0,26.7,branded,1,1,branded,
959,973,Tesco,Urban Fruit Dried Strawberries 90G,food_cupboard,,False,,90.0,g,,Urban Fruit Dried Strawberries,urban fruit dried strawberries,2.6,28.89,unbranded,1,1,unbranded,
960,974,Morrisons,Hilal Chicken Sausages,food_cupboard,,False,,300.0,g,,Hilal Chicken Sausages,hilal chicken sausages,1.89,6.3,unbranded,1,1,unbranded,
961,975,ASDA,George Home Red Alphabet Glass Mug - L,drinks,,True,standard,,,,Red Alphabet Glass Mug - L,red alphabet glass mug l,2.5,2.5,own_brand,1,1,own_brand,
962,976,Tesco,Tesco Vegetable Stir Fry 320g,fresh_food,,True,standard,320.0,g,,Vegetable Stir Fry,vegetable stir fry,1.5,4.69,own_brand,1,1,own_brand,
963,977,ASDA,ASDA Smooth & Sweet Flat Peaches,fresh_food,,True,standard,,,,Smooth and Sweet Flat Peaches,smooth and sweet flat peaches,2.0,0.5,own_brand,1,1,own_brand,
